-63	0.06532	-62	0.08859	-63
675	0.46514	676	0.23665	-62
678	0.25904	679	0.17051	-61
677	0.14295	-61	0.11796	-61
680	0.08855	681	0.15486	-60
-61	0.06276	-60	0.07889	-61
684	0.11279	685	0.17292	-60
689	0.21509	690	0.04614	-59
688	0.15072	-59	0.04642	-59
-59	0.05332	691	0.42732	-59
687	0.10012	-59	0.03233	-59
686	0.08472	-59	0.07131	-59
694	0.27299	695	0.01588	-58
693	0.21881	-58	0.06469	-58
692	0.22524	-58	0.05926	-58
-59	0.10961	-58	0.06155	-59
-60	0.08975	-59	0.04645	-60
-60	0.0282	696	0.09622	-60
-60	0.03017	697	0.16291	-60
683	0.15794	-60	0.0336	-60
682	0.09211	-60	0.0509	-60
-61	0.12313	-60	0.05952	-61
-62	0.09294	-61	0.05281	-62
-63	0.02255	-62	0.06854	-63
698	0.06337	699	0.22188	-62
701	0.21631	702	0.06462	-61
703	0.18177	704	0.13011	-60
-61	0.02563	-60	0.02908	-61
705	0.34246	706	0.02177	-60
-61	0.04957	-60	0.13246	-61
700	0.15681	-61	0.06063	-61
-62	0.07772	-61	0.03473	-62
707	0.33876	708	0.01685	-61
710	0.39514	711	0.19396	-60
709	0.30619	-60	0.07739	-60
-61	0.06893	-60	0.07591	-61
712	0.34105	713	0.16847	-60
-61	0.05074	-60	0.0883	-61
-62	0.02742	-61	0.1789	-62
714	0.19801	715	0.14074	-61
-62	0.04177	-61	0.07875	-62
716	0.34571	717	0.08744	-61
718	0.11604	719	0.08259	-60
722	0.12737	723	0.11683	-59
721	0.13389	-59	0.12159	-59
720	0.15585	-59	0.23326	-59
725	0.18705	726	0.06202	-58
727	0.07575	728	0.06867	-57
-58	0.08375	-57	0.05268	-58
724	0.06493	-58	0.07709	-58
729	0.15205	730	0.1171	-57
733	0.16416	734	0.082	-56
732	0.1112	-56	0.04726	-56
731	0.06158	-56	0.01438	-56
-57	0.08122	-56	0.04278	-57
-58	0.0976	-57	0.03958	-58
-59	0.05081	-58	0.01798	-59
-60	0.03159	-59	0.14277	-60
735	0.07901	736	0.24013	-59
-60	0.06554	-59	0.08814	-60
-61	0.04342	-60	0.04099	-61
-61	0.03377	737	0.13165	-61
-62	0.03032	-61	0.04206	-62
739	0.11872	740	0.11548	-61
743	0.04646	744	0.24722	-60
746	0.51767	747	0.21296	-59
745	0.16665	-59	0.17195	-59
-60	0.00346	-59	0.02785	-60
742	0.1155	-60	0.12327	-60
741	0.17291	-60	0.02096	-60
-61	0.0178	-60	0.06285	-61
749	0.1387	750	0.09294	-60
748	0.1273	-60	0.07582	-60
-61	0.04993	-60	0.04147	-61
738	0.2087	-61	0.13469	-61
-62	0.02628	-61	0.06846	-62
-62	0.03598	751	0.32319	-62
-63	0.02185	-62	0.01765	-63
753	0.19786	754	0.12027	-62
752	0.35474	-62	0.07422	-62
757	0.12221	758	0.2971	-61
756	0.07664	-61	0.0558	-61
-61	0.03112	759	0.06386	-61
755	0.22712	-61	0.07545	-61
765	0.13037	766	0.1517	-60
764	0.04267	-60	0.0889	-60
763	0.1339	-60	0.06984	-60
762	0.16771	-60	0.0697	-60
761	0.21206	-60	0.08674	-60
760	0.11726	-60	0.07228	-60
-60	0.06767	767	0.13759	-60
-60	0.07122	768	0.09687	-60
769	0.22782	770	0.18497	-59
-60	0.05136	-59	0.02315	-60
-61	0.05417	-60	0.02091	-61
-62	0.0564	-61	0.10155	-62
-63	0.05578	-62	0.0044	-63
-64	0.01103	-63	0.01415	-64
-65	0.0982	-64	0.04	-65
-66	0.06862	-65	0.03207	-66
-67	0.14561	-66	0.05849	-67
772	0.10696	773	0.20693	-66
774	0.11287	775	0.20295	-65
-65	0.065	776	0.32697	-65
-66	0.03	-65	0.02237	-66
771	0.11819	-66	0.03973	-66
778	0.2244	779	0.06375	-65
781	0.18351	782	0.23357	-64
784	0.02337	785	0.19076	-63
783	0.13324	-63	0.01293	-63
-64	0.22709	-63	0.00841	-64
787	0.43131	788	0.11218	-63
